seqname,tax_id
BAK36133,s__phosphovorus
AOW99333,s__producens
ACL55441,s__nodulans
EPR16147,s__chinhatense
BAW74393,s__pylori
CDZ63216,s__galegae
ANL17179,s__sp._N1314
EJD92231,s__epidermidis
OHC57522,s__bacterium_RIFCSPHIGHO2_02_FULL_62_130
EHJ59271,s__pentaromativorans
OOF51668,s__genomosp._1e1
CRM46196,s__sp._31_E_6
EYW03617,s__coli
AIE61440,s__methanolicus
OJY42930,s__bacterium_64-17
KZQ11058,s__cloacae_complex_'Hoffmann_cluster_IV'
EHP90191,s__extorquens
ANH44469,s__pylori
EXE57274,s__sp._1239920
AEF05618,s__naphthalenivoranse1
CBS87469,s__lipoferum
CFD59204,s__tuberculosis
CUX29662,s__genomosp._13
SJN32190,s__japonicuse1
CQJ30657,s__enterocolitica
CDB90707,s__sp._CAG:253
AEQ53526,s__halotoleranse2
SFV13049,s__arachidis
EJM51587,s__sp._GM48
ABM36291,s__naphthalenivoranse2
SAS51750,s__pneumoniae
KJK34107,s__variegatus
KJZ86100,s__sp._IBUN125C
AKM19174,s__sp._12AMOR1
OAJ64493,s__ginsengiterrae
CEQ10299,s__sordellii
AMR52005,s__amyloliquefaciens
KUM39977,s__sp._EpS/L25
ATP50589,s__putida
OMF10250,s__amylolyticus
SDK24928,s__muleiense
AKU25388,s__sp._LC300
OIK02043,s__sp._MUSC_14
CKH10979,s__smegmatis
EBA12148,s__sp._CCS2
EXJ59948,s__yegresii
ERL96999,s__bacterium_HIMB11
SDX85592,s__indicae3
ORC38491,s__quentini
AJF13077,s__bacterium
AJF13074,s__bacterium
AJF13075,s__bacterium
OLN23028,s__antri
ADN14666,s__sp._PCC_7822
ORM48623,s__chlororaphis
ARZ71418,s__albireticuli
AJF12302,s__thaumarchaeote
OQW81512,s__bacterium_ST_bin15
OFR36524,s__sp._HMSC063F02
AJF12307,s__thaumarchaeote
AJF12306,s__thaumarchaeote
AJF12305,s__thaumarchaeote
AJF12304,s__thaumarchaeote
ANJ09661,s__parvulus
AJF12309,s__thaumarchaeote
AJF12308,s__thaumarchaeote
KND20385,s__aerosaccus
OQK15524,s__sedimenti
ANL79787,s__phaseoli
ACB98748,s__organism
ACB98749,s__organism
SCK43662,s__sp._AmelKG-D3
AJF13050,s__bacterium
ACB98746,s__organism
ACB98747,s__organism
OLN57784,s__aureus
KOX03795,s__sp._NRRL_B-1140
KGG21042,s__marinuse1
ORJ58382,s__simiaee1
AHD21665,s__pyridinivorans
EJZ09857,s__vaccae
AFR27150,s__sp._Rue61a
APW59556,s__borealise1
OCY89019,s__pittii
ODO95551,s__pneumoniae
CZF86552,s__marinae8
OOK73948,s__kansasii
SIS19076,s__sterculiae
AAO23973,s__sp._RS99
KGV02930,s__pseudomallei
AJF12896,s__bacterium
CPE65119,s__aureus
EME99397,s__mobaraensis
SDG56252,s__benzenivorans
SDA50626,s__sp._NFPP33
KEC74304,s__leguminosarum
KQZ89298,s__sp._Root563
ACB99169,s__organism
ACB99168,s__organism
ARS63653,s__Nitrosomarinus_catalina
ACB99163,s__organism
ACB99162,s__organism
ACB99161,s__organism
ACB99160,s__organism
ACB99167,s__organism
ACB99166,s__organism
ACB99165,s__organism
ACB99164,s__organism
KDQ66567,s__sp._NTK_937
KNG82332,s__nomius
ANH93899,s__sp._SAT1
AQG99423,s__sp._KK1
AIZ06005,s__Prochlorococcus_sp.
OJH42470,s__ferrugineus
ALC20644,s__pristinaespiralis
SEP70545,s__ureaee1
SDB86278,s__gelidistatuariae
EEC22421,s__pylori
AAN04582,s__heilmannii
ONI49083,s__sp._IB2014_011-1
SAI32982,s__cloacae
GAF54176,s__sp._JCM_18900
KYQ77594,s__sp._SENG-6
AMB44249,s__sp._AMS5
OOF77763,s__heylii
AQT39049,s__sp.
SDG15108,s__robiniae
AQT39043,s__sp.
SFU24364,s__aspalathi
AAZ60374,s__pinatubonensis
AJE43849,s__nodosus
OPX09338,s__sp._AT1
SEG80919,s__hirsuta
CCI01629,s__aeruginosae1
EXG80191,s__arvum
APG48643,s__porticola
CFK03186,s__tuberculosis
SEE92205,s__sp._2314.4
KQP02728,s__sp._Leaf93
ANZ16099,s__noursei
KJM66671,s__gergoviae
BAX35407,s__Helicobacter_sp.
BAX35405,s__Helicobacter_sp.
EFG81174,s__ammoniagenes
BAX35403,s__Helicobacter_sp.
BAX35401,s__Helicobacter_sp.
KVP20003,s__multivorans
KXF61500,s__thailandensis
KOT88223,s__sp._NRRL_F-5755
CZW38744,s__cloacae
BAF62862,s__brasiliensis
BAF62866,s__brasiliensis
ASV56927,s__jeotgali
KQG45810,s__pittii
KMX02019,s__pneumoniae
CML24505,s__tuberculosis
SFM11911,s__sp._NFR13
KWN03550,s__ubonensis
CDZ49143,s__galegae
CKN94110,s__tuberculosis
SEB64143,s__marginalis
OBU39715,s__phosphoreum
EJL57090,s__sp._CF122
ENX49232,s__ursingiie1
SMC68764,s__sp._YR221
SIS54072,s__appendicis
CCF06948,s__velezensis
EQD89529,s__pylori
EKW33646,s__coli
CEJ89175,s__hemipterigena
EEQ06272,s__bercovieri
AKM89126,s__cloacae
KYG23621,s__sp._AT1e1
OEG21440,s__ureilyticus
EHJ09041,s__simiaee2
KIZ38526,s__palustris
CCH98370,s__aeruginosae1
ACR69237,s__ictaluri
KNZ31852,s__sp._NZG
EIQ80234,s__flexneri
AJF70154,s__vietnamensis
SGY82894,s__viscosa
ADU28163,s__harbinense
CDL39041,s__coli
ELZ90706,s__alexandrinus
APY86195,s__alfalfae
CFQ51006,s__similis
KIQ59153,s__fluorescens
KND91166,s__ophioglossoides
KPH08583,s__acidisoli
SAZ73346,s__aureus
SDY57162,s__aquidurense
CZX82323,s__cloacae
ONN49884,s__genomosp._33YU
OIQ49032,s__hydrargyri
EWS90179,s__filamentosus
KWK82897,s__ubonensis
EVJ05579,s__aureus
SDO36712,s__aidingensise1
ARN22568,s__gummiphilus
ACB99377,s__organism
AIX60667,s__cloacae
ACB99375,s__organism
ACB99372,s__organism
ACB99373,s__organism
ACB99370,s__organism
KKJ28267,s__hormaechei
ESW36373,s__taiwanensise2
CUJ82188,s__sp._CECT_7735
ACB99378,s__organism
ACB99379,s__organism
EMP56317,s__santoriniensis
ABA49103,s__pseudomallei
ACB98977,s__organism
ACB98976,s__organism
ACB98975,s__organism
ABR00101,s__influenzae
ACB98973,s__organism
ACB98972,s__organism
ACB98971,s__organism
ACB98970,s__organism
ACB98979,s__organism
ACB99088,s__organism
ANE46221,s__swuensise1
KDN64533,s__sublineola
ACB99084,s__organism
ACB99085,s__organism
ACB99086,s__organism
ACB99087,s__organism
ACB99080,s__organism
ACB99081,s__organism
ACB99082,s__organism
ACB99083,s__organism
OOB84693,s__adecarboxylata
SEG25058,s__echinospora
KGM30584,s__limosus
ACM01493,s__sphaeroides
ESZ13592,s__sp._L48C026A00
ALD96248,s__syringae
AKI93825,s__subtilis
SBD21612,s__aureus
SIN79433,s__litoreus
OEJ94269,s__thermolilacinus
EEM52457,s__thuringiensis
KWW35240,s__luteuse2
CRL71586,s__komaniense
AMQ20729,s__sp._JS12
SFV25153,s__terreus
SEQ38474,s__salaciae
OKH28601,s__siderophila
EYV38836,s__coli
OAT42751,s__solie4
BBA34751,s__marinume1
KJS68114,s__bacterium_BICA1-1
SDS19920,s__sandarakinum
OOZ47116,s__velum_gill_symbiont
SLG72299,s__abscessus
ESG13297,s__enterica
AUA09700,s__sp._M56
GAF50654,s__wratislaviensis
AMX18601,s__pittii
KZD22789,s__robiniaee1
APH57995,s__bethesdensis
EFU40314,s__vortex
KTB68369,s__fluorescens
KRW57714,s__sp._TTU2014-080ASC
EIK67832,s__synxantha
OMG63145,s__balearica
KUP29442,s__halotolerans
KLQ22084,s__sp._GN02600
EJM89954,s__sp._GM67
KGJ11191,s__versutus
KFF28654,s__piperi
KGI65343,s__sp._UCD-UG_FMILLET
SCD96466,s__sp._PpalLS-921
SDS83856,s__sp._2114.2
OGA93209,s__bacterium_RIFCSPHIGHO2_12_63_9
EIT70904,s__effusa
KPX22160,s__amygdali
OHC19180,s__bacterium_RIFCSPHIGHO2_02_FULL_60_43
BAU76824,s__furukawaii
KIL84477,s__avenaceum
AQZ50647,s__mediterranea
CKO50145,s__tuberculosis
KXD82409,s__aeruginosa
CKV56019,s__tuberculosis
EKT59220,s__rettgeri
ACB99120,s__organism
EKQ54855,s__sp._Maddingley_MBC34-26
ARR47058,s__campbellii
SDJ49911,s__lutimaris
EDQ34780,s__phototrophica
OEK38761,s__saprophyticus
KEF31912,s__nitratireducense2
EQL69482,s__pylori
AMP14022,s__pratensis
SBC91331,s__aureus
APR31906,s__freundii
EVA53585,s__aureus
CTQ31429,s__rubra
OBA91439,s__fortuitum
AJF12599,s__bacterium
ADI21816,s__nuHF1_cluster_bacterium_HF0130_24M16
CNL06936,s__intermediae1
CUX29608,s__genomosp._5
OLO10759,s__japonicuse2
AJP56038,s__vervacti
OLF35119,s__sp._C_20.9
SBA37215,s__aureus
CZQ85270,s__palustrise2
SHF43943,s__echinorum
KKI75570,s__pseudomallei
KJF16850,s__ferrooxidanse2
OAH35678,s__xiangfangensis
KJF88393,s__phosphoreum
OPA95237,s__fluorescens
AJF12597,s__bacterium
KDP61552,s__aureus
AFM31822,s__stutzeri
CDS03953,s__ramosa
ASK25703,s__subtilis
EMD99639,s__stutzeri
KQW65810,s__sp._Root1272
KXH53569,s__simmondsii
KWZ91563,s__freundii
OAO09788,s__indicuse2
CCF99039,s__solanacearum
ORV07301,s__canariasense
AEE34663,s__thaliana
SDO84314,s__jiangxiensise1
AKV02368,s__luteolae1
ONF35029,s__pseudomallei
ALD90134,s__gilardii
OHC68423,s__bacterium_RIFCSPLOWO2_02_FULL_63_24
ACL74173,s__sulfidiphilus
OGB10241,s__bacterium_RIFCSPHIGHO2_12_FULL_61_11
OAH96123,s__methanica
KIZ16744,s__natalensis
KQP51569,s__sp._Leaf106
AEE60800,s__lagunensis
EDQ07745,s__inhibens
KWF57181,s__diffusa
SBJ93036,s__pneumoniae
ACB98762,s__organism
AQY64042,s__veronii
ACB98760,s__organism
ACB98761,s__organism
ACB98766,s__organism
ACB98767,s__organism
ACB98764,s__organism
ACB98765,s__organism
ACB98768,s__organism
WP_062375763,s__endosymbiont_of_Eucomonympha_sp.
CZY21101,s__cloacae
KUY82204,s__sp._RF4-BP95
ORX67303,s__pennispora
OEL17691,s__oligosanthes
OIX17958,s__thuringiensis
AJF12916,s__bacterium
KGF87833,s__marinuse1
AJF12329,s__thaumarchaeote
AJF12328,s__thaumarchaeote
EAQ65170,s__sp._MED121
OOG79610,s__sp._A37
AJF12320,s__thaumarchaeote
AJF12323,s__thaumarchaeote
AJF12322,s__thaumarchaeote
AJF12325,s__thaumarchaeote
AJF12324,s__thaumarchaeote
AJF12327,s__thaumarchaeote
AJF12326,s__thaumarchaeote
AJF12910,s__bacterium
ARF57574,s__gilvosporeus
SEG63288,s__solanie1
GAV89321,s__follicularis
SFA77917,s__sp._344
ETI52857,s__parasitica
ACR02522,s__sp._MZ1T
AGP48509,s__sp._G
ADB72997,s__obscurus
ACB99141,s__organism
ACB99140,s__organism
ACB99143,s__organism
ACB99142,s__organism
ACB99145,s__organism
ACB99144,s__organism
ACB99147,s__organism
ACB99146,s__organism
ACB99149,s__organism
ACB99148,s__organism
KKN65330,s__sediment_metagenome
SBZ30158,s__pneumoniae
KOA01259,s__baumannii
KIH89566,s__brasiliensise3
SMA41656,s__haliclonae
EYU65887,s__sp._PCS3-D2
KIT70926,s__aureus
ANT59618,s__sp._CCB-MM3
ODT21216,s__sp._SCN_65-12
KQG21926,s__baumannii
KPC60446,s__chattanoogensis
ACU58971,s__pinensis
ELP70150,s__turgidiscabies
AQT39024,s__sp.
CCH93116,s__aeruginosae1
ORY76975,s__lactucaedebilis
ABP83460,s__mendocina
KJY18239,s__sp._NRRL_S-104
ACB98797,s__organism
SFV08208,s__sp._174MFSha1.1
SCK04015,s__Clostridium_sp.
EXH80024,s__baumannii
KUM63636,s__freii
AAM70396,s__heilmannii
ODH33667,s__brasiliensis
KQV83737,s__sp._Root1220
BAX35367,s__Helicobacter_sp.
KVT13839,s__sp._MSMB1078WGS
OEJ35903,s__subrutilus
SLK02393,s__sp._P2b
BAX35423,s__Helicobacter_sp.
OFK13079,s__sp._HMSC065E07
BAX35429,s__Helicobacter_sp.
KXJ31351,s__sp._HUK17
KEQ01120,s__alvi
APO75759,s__etli
EOR43419,s__aureus
KUI03534,s__sp._GA-1331
AEA98990,s__mediterraneae1
SAK74292,s__pedi
GAQ11327,s__lentulus
EGY00770,s__amazonense
KIJ80990,s__tolypothrichoides
OAH38118,s__populi
AMN68098,s__sp._P11G5
EPB24283,s__pneumoniae
SCX35879,s__sp._NFACC25
ALV41415,s__sulfonivorans
SEO47979,s__sp._yr461
KES10143,s__alvi
BAI95773,s__japonicume1
OLF39106,s__sp._Cmf_22.2
KLI07071,s__senegalense
CZX95123,s__cloacae
KZY02451,s__sp._HI0027
KZC01905,s__radiotolerans
AMR27841,s__sp._PAMC_26554
KOR74140,s__baumannii
ESH28193,s__enterica
SDG80561,s__filiformise1
AJF12788,s__bacterium
APZ53685,s__abyssi
SHI41966,s__zeshuii
ATW70719,s__osloensis
KKM22030,s__sediment_metagenome
KZM79481,s__sp._I38E
OKH61335,s__sp._SWH-M1
KMO42461,s__variabile
ERL49250,s__huangheensis
EHB44498,s__rhodesiae
KNB84470,s__variicola
SER89465,s__sp._NFACC02
KFZ76757,s__sp._MJM2582
KZA81238,s__baumannii
AQT38861,s__sp.
AQT38866,s__sp.
OLO29604,s__sp._MNU77
EAU75259,s__sp._RS9916
AUR00779,s__inhibens
EBA07536,s__stellata
SDX07300,s__vallismortis
SDP82230,s__cattleyae
SDN03312,s__aquaeclarae
APX83566,s__extorquens
ACB99318,s__organism
ACB99319,s__organism
OON41908,s__australiensise1
ACB99314,s__organism
ACB99315,s__organism
KQP74474,s__sp._Leaf288
ACB99317,s__organism
ACB99310,s__organism
ACB99311,s__organism
ACB99312,s__organism
SCX46646,s__sp._Nsp1
SEK45169,s__daqiaonensis
SDZ21839,s__africanus
SAH19836,s__cloacae
ENP45789,s__abortus
KZY72346,s__sp._HI0066
AJA65950,s__japonicum
SFH16326,s__xianhensis
OGB53384,s__bacterium_RIFCSPLOWO2_12_FULL_64_33
AAC41484,s__mustelae
ASP19031,s__heliothermus
BAW23008,s__putida
KWW98627,s__thermoautotrophicus
OJK06905,s__baumannii
EHB59948,s__sp._DL1
SMH26337,s__australicum
SER06187,s__sp._Nm51
EHA62022,s__sp._WH_8016
OAI23454,s__koyamae
EZP33807,s__luteuse2
ORL77301,s__hoagii
EOH94344,s__pallens
ORV24189,s__conceptionense
SCB48027,s__miluonense
EJN06235,s__sp._YR531
GAO06586,s__sp._NBRC_110027
KIQ32793,s__paradoxus
ERN51725,s__marmarensis
ACB98959,s__organism
ACB98958,s__organism
KJF87986,s__phosphoreum
ACB98955,s__organism
ACB98954,s__organism
ACB98956,s__organism
ACB98951,s__organism
ACB98950,s__organism
ACB98953,s__organism
ACB98952,s__organism
EGT75053,s__haemolyticus
ETW91495,s__thermophilus
EEI87190,s__lactolyticus
KFX71494,s__taeanensis
KGD64934,s__nanhaiticus
KQP95322,s__sp._Leaf117
KPB59873,s__amygdali
EZY36965,s__aureus
ANW33272,s__vulgare
KLU37970,s__sp._WF1
OPG22346,s__pylori
OLT30790,s__sp._CNU-125
EGD03879,s__sp._TJI49
EGA64871,s__brasiliensise4
BAX35469,s__Helicobacter_sp.
EKG18498,s__phaseolina
KKK38961,s__campisalis
OLS40537,s__sp._MRMR6
KGO38787,s__expansum
SAG35901,s__cloacae
EYC50445,s__gracilis
ODI92445,s__pittii
SDF64138,s__sp._DSM_44268
OHV58540,s__sp._LCM_4576
ORL99442,s__hoagii
ORT56503,s__sp._KB5
CVK83530,s__proliferatum
KPZ28971,s__coronafaciens
AAR15110,s__intermediae1
KWX57267,s__sp._NAZ190054
KTG22824,s__sp._H105
KYH08563,s__velezensis
ABS02323,s__radiotoleranse1
KIR10125,s__gallinarum
KMK68362,s__sp._IMCC21224
OHZ17926,s__vitis
KUH59730,s__parahaemolyticus
KOA14805,s__baumannii
OBU45283,s__phosphoreum
KKX32150,s__sp._LC34
APE09169,s__sp._2G
AEG44985.1,s__variabilise1
CBG40555,s__mustelae
ASE27281,s__cryohalolentis
SBT89452,s__sp._DI166
OAK73493,s__galactosidilyticus
CCH19226,s__lupinie1
KTI66579,s__cloacae
BAC70426,s__avermitilis
SHE79804,s__coagulans
EKW00264,s__coli
KOG15415,s__viridochromogenes
EXV68735,s__baumannii
EXV68734,s__baumannii
AQT38985,s__sp.
ASR27863,s__quasipneumoniae
KMY48437,s__loiseleuriae
KUN96296,s__caeruleatus
ALU67940,s__erythropolis
SDS99592,s__viridarii
SNV26635,s__butzleri
SHN73941,s__sp._ov031
OGB71998,s__bacterium_RIFOXYC12_FULL_65_23
ENS07059,s__abortus
AJF12969,s__bacterium
CRN08555,s__sp._URMO17WK12:I11
OJG82704,s__rattie1
AOE74957,s__fluorescens
OOR33921,s__mycoides
KLE01689,s__butzleri
OCB29738,s__malmoense
WP_062548397.1,s__sp._PACM_27299
EOO15620,s__cereus
KQX79931,s__sp._Root1310
ATM98446,s__vulgaris
ABA72324,s__fluorescens
KQQ54896,s__sp._Leaf127
ODT61651,s__sp._SCN_68-21
KKM96788,s__sediment_metagenome
AOE87703,s__sp._TCU-HL1
AJF12966,s__bacterium
ASP35130,s__sp._VG12
CZX81351,s__cloacae
ESM89341,s__sp._MGH_38
KQO94670,s__sp._Leaf91
OQE19293,s__flavigenum
BAF62881,s__brasiliensis
KTT24678,s__psychrotoleranse1
KJF25158,s__sp._AD45
OED09288,s__sp._A2
KJJ95153,s__bacterium_26
AJF13168,s__bacterium
AJF13169,s__bacterium
KDQ70428,s__sp._NTK_937
KHE36806,s__aeruginosa
AJF13160,s__bacterium
AJF13161,s__bacterium
AJF13162,s__bacterium
AJF13163,s__bacterium
AJF13165,s__bacterium
AJF13166,s__bacterium
AJF13167,s__bacterium
OBQ26232,s__flos-aquae
EJM18328,s__sp._GM18
AJF12349,s__thaumarchaeote
AJF12348,s__thaumarchaeote
AJF12347,s__thaumarchaeote
AJF12346,s__thaumarchaeote
AJF12345,s__thaumarchaeote
AJF12344,s__thaumarchaeote
AJF12343,s__thaumarchaeote
AJF12342,s__thaumarchaeote
AJF12341,s__thaumarchaeote
AJF12340,s__thaumarchaeote
AFM17559,s__chubuense
AUW94906,s__thermotolerans
APG53258,s__stuartii
EFA71110,s__raciborskii
OCA82148,s__wudalianchiensis
ACB99126,s__organism
ACB99125,s__organism
ACB99124,s__organism
ACB99123,s__organism
ACB99122,s__organism
AQW53467,s__hygroscopicus
KQZ20926,s__sp._Root55
SCE41209,s__sp._DvalAA-43
EUL33326,s__cloacae
OFR57063,s__sp._HMSC075C01
OLC41399,s__bacterium_13_1_40CM_65_14
ACB99128,s__organism
OHU17217,s__chelonae
AHF64993,s__sp._WH_8109
OMG14775,s__naeslundii
OEJ76716,s__sp._IPPAS_B-1220
ENS87878,s__melitensis
EZH76214,s__pseudoalcaligenes
ENV43556,s__schindleri
OAY71743,s__comosus
EPF91004,s__abortus
OOC17487,s__pylori
KQN70032,s__sp._Leaf64
CCA84406,s__syzygii
ELZ61763,s__sp._ATCC_BAA-646
SDM96202,s__gelatinilyticum
SCE82134,s__matsumotoense
BAX35399,s__Helicobacter_sp.
KQT43774,s__sp._Leaf416
BAL74240,s__sp._S23321
BAX35391,s__Helicobacter_sp.
BAX35395,s__Helicobacter_sp.
EQL76350,s__pylori
OCY50673,s__pittii
KZZ44659,s__sp._HI0118
AUM68053,s__fluorescens
AQY20207,s__lydicus
KVG31583,s__diffusa
ANN61212,s__loti
OFE12430,s__acticola
AKN22164,s__pasteurii
KRE36131,s__sp._Soil728
OOF54219,s__genomosp._2
OLO84905,s__naeslundii
AUR13312,s__inhibens
ABQ38894,s__sp._BTAi1
APF97216,s__pseudomallei
SDL49804,s__mizutaii
EMU55725,s__butyricum
KND36366,s__europaeiscabiei
AQW87358,s__pinnipediorum
SEE74847,s__bacterium_GAS191
ORB31694,s__parafortuitum
KIH85456,s__batumici
AAD28139,s__parvum
OIY33426,s__freundii
ESA34432,s__sp._Heron_Island_J
OLL12506,s__oris
ONH51199,s__cedrina
AQT39009,s__sp.
AQT39003,s__sp.
KDR63060,s__wadayamensis
OBQ81925,s__sp._AA22
KIZ16580,s__natalensis
ORE62444,s__luteuse2
AMM85347,s__sp._AD-3
AUU27797,s__freundii
GAL31938,s__maritimus
ALS59955,s__norimbergensis
KTT22923,s__psychrotoleranse1
ETD32683,s__sp._D3
AUO66158,s__freundii_complex_sp._CFNIH2
BAX08638,s__Helicobacter_sp.
CDI56612,s__pennsylvanicum
SDJ72575,s__indicus
BAX08630,s__Helicobacter_sp.
BAX08632,s__Helicobacter_sp.
BAX08634,s__Helicobacter_sp.
KDF55977,s__cloacae_complex_'Hoffmann_cluster_IV'
ADF63918,s__cloacae
KFA84437,s__sp._EGD-HP1
AMO61187,s__phlei
CUQ13348,s__wexlerae
ADJ27181,s__watsonii
OCH61748,s__fischeri
KUQ08485,s__hormaechei
AHK16411,s__oleivorans
CJK90557,s__pneumoniaee1
KWF29294,s__pseudomultivorans
ORX16270,s__szulgai
GAC17998,s__arcticae1
AQT38841,s__sp.
SMG45024,s__susongensis
KFF44421,s__sp._BRG-100
AQT38846,s__sp.
KJL04431,s__aryabhattai
KZO58133,s__marise1
SEA91476,s__terrae_Kim_and_Jung_2007
OQV61719,s__velezensis
AIC15715,s__viennensis
ACQ93230,s__auensis
SCH87872,s__Blautia_sp.
OOZ08311,s__velum_gill_symbiont
ACB99332,s__organism
ACB99333,s__organism
ACB99330,s__organism
ACB99331,s__organism
ACB99336,s__organism
ACB99337,s__organism
EGF30403,s__bacterium_IMCC9480
ABB36352,s__sp._CC9605
ACB99338,s__organism
KGF98522,s__marinuse1
OLN82912,s__chlorophyti
SIL21920,s__abscessus
KLV30930,s__megaterium
SED83075,s__sp._2224.1
SAY41567,s__marcescens
EPD62348,s__sp._HGB0020
KRF21956,s__sp._Soil802
OGI69803,s__Muproteobacteria_bacterium_RBG_16_60_9
KJZ47544,s__fluorescens
CPL71484,s__haemolyticuse1
OLC52696,s__Rokubacteria_bacterium_13_1_40CM_4_69_39
OLE82154,s__bacterium_13_1_20CM_2_65_9
SEQ53182,s__atlanticae2
OQE10656,s__flavigenum
ORX11054,s__wolinskyi
AJF12484,s__thaumarchaeote
AJF12485,s__thaumarchaeote
OCW84302,s__farcinica
AJF12487,s__thaumarchaeote
AJF12480,s__thaumarchaeote
AJF12481,s__thaumarchaeote
AJF12482,s__thaumarchaeote
AJF12483,s__thaumarchaeote
KWX22421,s__wolinskyi
SJN27750,s__sp._JB196
AJE22635,s__chroococcum
AJF12489,s__thaumarchaeote
EXJ95732,s__coronata
EFL52396,s__fructosivorans
OKK10511,s__sp._CB02488
OCX23190,s__graminis
EJJ29796,s__sp._CF142
KJD56446,s__amyloliquefaciens
KPW94321,s__syringae
AJF12628,s__bacterium
AJF12629,s__bacterium
KLE05449,s__butzleri
KRT90322,s__glycinifermentans
AJF12620,s__bacterium
BAJ57664,s__pylori
AJF12622,s__bacterium
OBB55682,s__sp._852013-51886_SCH5428379
AJF12624,s__bacterium
AJF12625,s__bacterium
AJF12626,s__bacterium
AJF12627,s__bacterium
KPC72069,s__sp._NRRL_WC-3753
SLM33624,s__pustulata
SFZ92836,s__limigenitum
SBT17659,s__gallaica
ORA03074,s__bacteremicum
KVL34570,s__territorii
OCI05012,s__paralicheniformis
KPQ26044,s__sp._HL-48
KHJ51172,s__hydrothermalise1
OBZ86595,s__cucurbitarum
SEP28280,s__saalfeldensis
OIS93271,s__cytisi
ANG97029,s__pseudogrignonense
SDI79179,s__sp._DSM_26667
ACB98769,s__organism
EFE54824,s__rettgeri
SKC81019,s__sp._CF099
KMT54100,s__sp._KG01
GAN66287,s__orientalise2
CDK69744,s__pneumoniae
OBA35705,s__sp._852002-51296_SCH5728562-b
ATG47381,s__ethanolicus
SCG04580,s__sp._Ncost-T6T-2b
ESN35258,s__pneumoniae
SFZ77227,s__taiwanensise3
AAR15137,s__rohdei
CED93995,s__ilealis
AEL75182,s__posadasii
OSP53656,s__sp._SK021
AMP69942,s__solanacearum
KUI51540,s__bereziniae
SDG83167,s__sp._YR213
OPE54153,s__diernhoferi
KSH28430,s__aeruginosa
EFM89170,s__pleuropneumoniae
SGU37966,s__aureus
KVF76245,s__sp._FL-7-2-10-S1-D7
OKJ50817,s__sp._CB02115
KFH19884,s__abortus
KKD00278,s__halotoleranse3
OAN54348,s__sp._TCM1
OCR47355,s__pittii
KLT17393,s__vireti
ERT07267,s__aestuariie3
AKA26910,s__chlororaphis
KGF07415,s__bacterium_S7-1-4
KJS40859,s__sp._BRH_c41
ORX69435,s__pennispora
SEE35612,s__jostii
KDD70056,s__mandelii
EVW01485,s__aureus
OLY44087,s__apis
CCN36997,s__nigripulchritudo
OKI34217,s__sp._TSRI0281
SDX73316,s__mobilise2
ANN72918,s__bronchialise1
EXF10353,s__baumannii
SHW13870,s__abscessus
EIJ44657,s__sp._GW103
SBL10584,s__oxytoca
SLN04207,s__xerosis
KRR02397,s__valentinum
OFK05775,s__sp._HMSC066H03
ADG98238,s__rotundus
KEA19855,s__aeruginosa
CXO66949,s__aureus
EUC14444,s__sp._BT03
SBE79447,s__aureus
KZM57001,s__sp._15
KIN12077,s__mytili
CQR70298,s__sp._An4
ATG02472,s__amnigena
OKH38880,s__calcicola
CXY14990,s__aureus
ANB61506,s__amylolyticuse2
GAC59511,s__sihwensis
SDR44910,s__cannabina
OOU90964,s__baumannii
EDP65754,s__proteobacterium_BAL199
KPI07419,s__bacterium_OV450
AGT32248,s__genomosp._3e1
KOS84061,s__mallei
KGJ10383,s__versutus
CCF80832,s__bizzozeronii
OBK78721,s__sp._1274761.0
AJF13148,s__bacterium
AJF13149,s__bacterium
AJF13146,s__bacterium
AJF13147,s__bacterium
AJF13144,s__bacterium
AJF13145,s__bacterium
AJF13142,s__bacterium
AJF13143,s__bacterium
AJF13140,s__bacterium
AJF13141,s__bacterium
KAA49539,s__aureus
SCK36272,s__sp._LamerLS-316
KIF07442,s__sp._RSD-27
OCZ72431,s__pittii
KJJ96994,s__sp._21
ESM47328,s__cloacae
AJF12365,s__thaumarchaeote
SAI04666,s__cloacae
AJF12367,s__thaumarchaeote
OCC06752,s__sp._WJW
AJF12361,s__thaumarchaeote
AJF12360,s__thaumarchaeote
AJF12363,s__thaumarchaeote
AJF12362,s__thaumarchaeote
AJF12819,s__bacterium
AJF12818,s__bacterium
AJF12369,s__thaumarchaeote
AJF12368,s__thaumarchaeote
ANY80215,s__ossetica
ACB98859,s__organism
OHR76816,s__sp._HMSC75E02
ACB98850,s__organism
ACB98851,s__organism
ACB98852,s__organism
ACB98853,s__organism
ACB98854,s__organism
ACB98855,s__organism
ACB98856,s__organism
ACB98857,s__organism
EON21710,s__sp._GA3-3
ACB99109,s__organism
ACB99108,s__organism
ENT22556,s__sp._UK40/99
ACB99105,s__organism
ACB99104,s__organism
ACB99107,s__organism
ACB99106,s__organism
ACB99101,s__organism
ACB99100,s__organism
ACB99103,s__organism
ACB99102,s__organism
EGW43619,s__sp._4_1_30
ASZ05701,s__velezensis
ASV96974,s__aromaticivoranse1
AAA89189,s__urealyticume1
KXS39013,s__bacterium_T82-2
ADU75501,s__thermocellum
OAR27225,s__sp._ERV7
AJF12905,s__bacterium
GAO02893,s__sp._PSR-1
ASU36876,s__sp._meg3
ELP53356,s__aeruginosae1
EEX50038,s__dagmatis
EDL51697,s__shilonii
